unit,waste,Waste categories,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,NUTS_code
T,W061,"Metal wastes, ferrous",Croatia,2012,,HRV
T,W061,"Metal wastes, ferrous",Croatia,2014,,HRV
T,W061,"Metal wastes, ferrous",Croatia,2016,,HRV
T,W061,"Metal wastes, ferrous",Croatia,2018,,HRV
T,W061,"Metal wastes, ferrous",Croatia,2020,,HRV
T,W061,"Metal wastes, ferrous",Croatia,2022,,HRV
T,W061,"Metal wastes, ferrous",Hungary,2010,,HUN
T,W061,"Metal wastes, ferrous",Hungary,2012,,HUN
T,W061,"Metal wastes, ferrous",Hungary,2014,,HUN
T,W061,"Metal wastes, ferrous",Hungary,2016,,HUN
T,W061,"Metal wastes, ferrous",Hungary,2018,,HUN
T,W061,"Metal wastes, ferrous",Hungary,2020,,HUN
T,W061,"Metal wastes, ferrous",Hungary,2022,,HUN
T,W061,"Metal wastes, ferrous",Ireland,2010,,IRL
T,W061,"Metal wastes, ferrous",Ireland,2012,,IRL
T,W061,"Metal wastes, ferrous",Ireland,2014,,IRL
T,W061,"Metal wastes, ferrous",Ireland,2016,,IRL
T,W061,"Metal wastes, ferrous",Ireland,2018,,IRL
T,W061,"Metal wastes, ferrous",Ireland,2020,,IRL
T,W061,"Metal wastes, ferrous",Ireland,2022,,IRL
T,W061,"Metal wastes, ferrous",Iceland,2010,,ISL
T,W061,"Metal wastes, ferrous",Iceland,2012,,ISL
T,W061,"Metal wastes, ferrous",Iceland,2014,,ISL
T,W061,"Metal wastes, ferrous",Iceland,2016,,ISL
T,W061,"Metal wastes, ferrous",Iceland,2018,,ISL
T,W061,"Metal wastes, ferrous",Iceland,2020,,ISL
T,W061,"Metal wastes, ferrous",Iceland,2022,,ISL
T,W061,"Metal wastes, ferrous",Italy,2010,,ITA
T,W061,"Metal wastes, ferrous",Italy,2012,,ITA
T,W061,"Metal wastes, ferrous",Italy,2014,,ITA
T,W061,"Metal wastes, ferrous",Italy,2016,,ITA
T,W061,"Metal wastes, ferrous",Italy,2018,,ITA
T,W061,"Metal wastes, ferrous",Italy,2020,,ITA
T,W061,"Metal wastes, ferrous",Italy,2022,,ITA
T,W061,"Metal wastes, ferrous",Liechtenstein,2010,,
T,W061,"Metal wastes, ferrous",Liechtenstein,2012,,
T,W061,"Metal wastes, ferrous",Liechtenstein,2014,,
T,W061,"Metal wastes, ferrous",Liechtenstein,2016,,
T,W061,"Metal wastes, ferrous",Liechtenstein,2018,,
T,W061,"Metal wastes, ferrous",Liechtenstein,2020,,
T,W061,"Metal wastes, ferrous",Liechtenstein,2022,,
T,W061,"Metal wastes, ferrous",Lithuania,2010,,LTU
T,W061,"Metal wastes, ferrous",Lithuania,2012,,LTU
T,W061,"Metal wastes, ferrous",Lithuania,2014,,LTU
T,W061,"Metal wastes, ferrous",Lithuania,2016,,LTU
T,W061,"Metal wastes, ferrous",Lithuania,2018,,LTU
T,W061,"Metal wastes, ferrous",Lithuania,2020,,LTU
T,W061,"Metal wastes, ferrous",Lithuania,2022,,LTU
T,W061,"Metal wastes, ferrous",Luxembourg,2010,,LUX
T,W061,"Metal wastes, ferrous",Luxembourg,2012,,LUX
T,W061,"Metal wastes, ferrous",Luxembourg,2014,,LUX
T,W061,"Metal wastes, ferrous",Luxembourg,2016,,LUX
T,W061,"Metal wastes, ferrous",Luxembourg,2018,,LUX
T,W061,"Metal wastes, ferrous",Luxembourg,2020,,LUX
T,W061,"Metal wastes, ferrous",Luxembourg,2022,,LUX
T,W061,"Metal wastes, ferrous",Latvia,2010,,LVA
T,W061,"Metal wastes, ferrous",Latvia,2012,,LVA
T,W061,"Metal wastes, ferrous",Latvia,2014,,LVA
T,W061,"Metal wastes, ferrous",Latvia,2016,,LVA
T,W061,"Metal wastes, ferrous",Latvia,2018,,LVA
T,W061,"Metal wastes, ferrous",Latvia,2020,,LVA
T,W061,"Metal wastes, ferrous",Latvia,2022,,LVA
T,W061,"Metal wastes, ferrous",Montenegro,2010,,
T,W061,"Metal wastes, ferrous",Montenegro,2012,,
T,W061,"Metal wastes, ferrous",Montenegro,2014,,
T,W061,"Metal wastes, ferrous",Montenegro,2016,,
T,W061,"Metal wastes, ferrous",Montenegro,2018,,
T,W061,"Metal wastes, ferrous",Montenegro,2020,,
T,W061,"Metal wastes, ferrous",Montenegro,2022,,
T,W061,"Metal wastes, ferrous",North Macedonia,2010,,
T,W061,"Metal wastes, ferrous",North Macedonia,2012,,
T,W061,"Metal wastes, ferrous",North Macedonia,2014,,
T,W061,"Metal wastes, ferrous",North Macedonia,2016,,
T,W061,"Metal wastes, ferrous",North Macedonia,2018,,
T,W061,"Metal wastes, ferrous",North Macedonia,2020,,
T,W061,"Metal wastes, ferrous",North Macedonia,2022,,
T,W061,"Metal wastes, ferrous",Malta,2010,,MLT
T,W061,"Metal wastes, ferrous",Malta,2012,,MLT
T,W061,"Metal wastes, ferrous",Malta,2014,,MLT
T,W061,"Metal wastes, ferrous",Malta,2016,,MLT
T,W061,"Metal wastes, ferrous",Malta,2018,,MLT
T,W061,"Metal wastes, ferrous",Malta,2020,,MLT
T,W061,"Metal wastes, ferrous",Malta,2022,,MLT
T,W061,"Metal wastes, ferrous",Netherlands,2010,,NLD
T,W061,"Metal wastes, ferrous",Netherlands,2012,,NLD
T,W061,"Metal wastes, ferrous",Netherlands,2014,,NLD
T,W061,"Metal wastes, ferrous",Netherlands,2016,,NLD
T,W061,"Metal wastes, ferrous",Netherlands,2018,,NLD
T,W061,"Metal wastes, ferrous",Netherlands,2020,,NLD
T,W061,"Metal wastes, ferrous",Netherlands,2022,,NLD
T,W061,"Metal wastes, ferrous",Norway,2010,,NOR
T,W061,"Metal wastes, ferrous",Norway,2012,,NOR
T,W061,"Metal wastes, ferrous",Norway,2014,,NOR
T,W061,"Metal wastes, ferrous",Norway,2016,,NOR
T,W061,"Metal wastes, ferrous",Norway,2018,,NOR
T,W061,"Metal wastes, ferrous",Norway,2020,,NOR
T,W061,"Metal wastes, ferrous",Norway,2022,,NOR
T,W061,"Metal wastes, ferrous",Poland,2010,,POL
T,W061,"Metal wastes, ferrous",Poland,2012,,POL
T,W061,"Metal wastes, ferrous",Poland,2014,,POL
T,W061,"Metal wastes, ferrous",Poland,2016,,POL
T,W061,"Metal wastes, ferrous",Poland,2018,,POL
T,W061,"Metal wastes, ferrous",Poland,2020,,POL
T,W061,"Metal wastes, ferrous",Poland,2022,,POL
T,W061,"Metal wastes, ferrous",Portugal,2010,,PRT
T,W061,"Metal wastes, ferrous",Portugal,2012,,PRT
T,W061,"Metal wastes, ferrous",Portugal,2014,,PRT
T,W061,"Metal wastes, ferrous",Portugal,2016,,PRT
T,W061,"Metal wastes, ferrous",Portugal,2018,,PRT
T,W061,"Metal wastes, ferrous",Portugal,2020,,PRT
T,W061,"Metal wastes, ferrous",Portugal,2022,,PRT
T,W061,"Metal wastes, ferrous",Romania,2010,,ROU
T,W061,"Metal wastes, ferrous",Romania,2012,,ROU
T,W061,"Metal wastes, ferrous",Romania,2014,,ROU
T,W061,"Metal wastes, ferrous",Romania,2016,,ROU
T,W061,"Metal wastes, ferrous",Romania,2018,,ROU
T,W061,"Metal wastes, ferrous",Romania,2020,,ROU
T,W061,"Metal wastes, ferrous",Romania,2022,,ROU
T,W061,"Metal wastes, ferrous",Serbia,2010,,
T,W061,"Metal wastes, ferrous",Serbia,2012,,
T,W061,"Metal wastes, ferrous",Serbia,2014,,
T,W061,"Metal wastes, ferrous",Serbia,2016,,
T,W061,"Metal wastes, ferrous",Serbia,2018,,
T,W061,"Metal wastes, ferrous",Serbia,2020,,
T,W061,"Metal wastes, ferrous",Serbia,2022,,
T,W061,"Metal wastes, ferrous",Sweden,2010,,SWE
T,W061,"Metal wastes, ferrous",Sweden,2012,,SWE
T,W061,"Metal wastes, ferrous",Sweden,2014,,SWE
T,W061,"Metal wastes, ferrous",Sweden,2016,,SWE
T,W061,"Metal wastes, ferrous",Sweden,2018,,SWE
T,W061,"Metal wastes, ferrous",Sweden,2020,,SWE
T,W061,"Metal wastes, ferrous",Sweden,2022,,SWE
T,W061,"Metal wastes, ferrous",Slovenia,2010,,SVN
T,W061,"Metal wastes, ferrous",Slovenia,2012,,SVN
T,W061,"Metal wastes, ferrous",Slovenia,2014,,SVN
T,W061,"Metal wastes, ferrous",Slovenia,2016,,SVN
T,W061,"Metal wastes, ferrous",Slovenia,2018,,SVN
T,W061,"Metal wastes, ferrous",Slovenia,2020,,SVN
T,W061,"Metal wastes, ferrous",Slovenia,2022,,SVN
T,W061,"Metal wastes, ferrous",Slovakia,2010,,SVK
T,W061,"Metal wastes, ferrous",Slovakia,2012,,SVK
T,W061,"Metal wastes, ferrous",Slovakia,2014,,SVK
T,W061,"Metal wastes, ferrous",Slovakia,2016,,SVK
T,W061,"Metal wastes, ferrous",Slovakia,2018,,SVK
T,W061,"Metal wastes, ferrous",Slovakia,2020,,SVK
T,W061,"Metal wastes, ferrous",Slovakia,2022,,SVK
T,W061,"Metal wastes, ferrous",Türkiye,2010,,
T,W061,"Metal wastes, ferrous",Türkiye,2012,,
T,W061,"Metal wastes, ferrous",Türkiye,2014,,
T,W061,"Metal wastes, ferrous",Türkiye,2016,,
T,W061,"Metal wastes, ferrous",Türkiye,2018,,
T,W061,"Metal wastes, ferrous",Türkiye,2020,,
T,W061,"Metal wastes, ferrous",Türkiye,2022,,
T,W061,"Metal wastes, ferrous",United Kingdom,2010,,GBR
T,W061,"Metal wastes, ferrous",United Kingdom,2012,,GBR
T,W061,"Metal wastes, ferrous",United Kingdom,2014,,GBR
T,W061,"Metal wastes, ferrous",United Kingdom,2016,,GBR
T,W061,"Metal wastes, ferrous",United Kingdom,2018,,GBR
T,W061,"Metal wastes, ferrous",United Kingdom,2020,,GBR
T,W061,"Metal wastes, ferrous",Kosovo*,2010,,
T,W061,"Metal wastes, ferrous",Kosovo*,2012,,
T,W061,"Metal wastes, ferrous",Kosovo*,2014,,
T,W061,"Metal wastes, ferrous",Kosovo*,2016,,
T,W061,"Metal wastes, ferrous",Kosovo*,2018,,
T,W061,"Metal wastes, ferrous",Kosovo*,2020,,
T,W061,"Metal wastes, ferrous",Kosovo*,2022,,
T,W062,"Metal wastes, non-ferrous",Albania,2010,,
T,W062,"Metal wastes, non-ferrous",Albania,2012,,
T,W062,"Metal wastes, non-ferrous",Albania,2014,,
T,W062,"Metal wastes, non-ferrous",Albania,2016,,
T,W062,"Metal wastes, non-ferrous",Albania,2018,,
T,W062,"Metal wastes, non-ferrous",Albania,2020,,
T,W062,"Metal wastes, non-ferrous",Albania,2022,,
T,W062,"Metal wastes, non-ferrous",Austria,2010,,AUT
T,W062,"Metal wastes, non-ferrous",Austria,2012,,AUT
T,W062,"Metal wastes, non-ferrous",Austria,2014,,AUT
T,W062,"Metal wastes, non-ferrous",Austria,2016,,AUT
T,W062,"Metal wastes, non-ferrous",Austria,2018,,AUT
T,W062,"Metal wastes, non-ferrous",Austria,2020,,AUT
T,W062,"Metal wastes, non-ferrous",Austria,2022,,AUT
T,W062,"Metal wastes, non-ferrous",Bosnia and Herzegovina,2010,,
T,W062,"Metal wastes, non-ferrous",Bosnia and Herzegovina,2012,,
T,W062,"Metal wastes, non-ferrous",Bosnia and Herzegovina,2014,,
T,W062,"Metal wastes, non-ferrous",Bosnia and Herzegovina,2016,,
T,W062,"Metal wastes, non-ferrous",Bosnia and Herzegovina,2018,,
T,W062,"Metal wastes, non-ferrous",Bosnia and Herzegovina,2020,,
T,W062,"Metal wastes, non-ferrous",Bosnia and Herzegovina,2022,,
T,W062,"Metal wastes, non-ferrous",Belgium,2010,,BEL
T,W062,"Metal wastes, non-ferrous",Belgium,2012,,BEL
T,W062,"Metal wastes, non-ferrous",Belgium,2014,,BEL
T,W062,"Metal wastes, non-ferrous",Belgium,2016,,BEL
T,W062,"Metal wastes, non-ferrous",Belgium,2018,,BEL
T,W062,"Metal wastes, non-ferrous",Belgium,2020,,BEL
T,W062,"Metal wastes, non-ferrous",Belgium,2022,,BEL
T,W062,"Metal wastes, non-ferrous",Bulgaria,2010,,BGR
T,W062,"Metal wastes, non-ferrous",Bulgaria,2012,,BGR
T,W062,"Metal wastes, non-ferrous",Bulgaria,2014,,BGR
T,W062,"Metal wastes, non-ferrous",Bulgaria,2016,,BGR
T,W062,"Metal wastes, non-ferrous",Bulgaria,2018,,BGR
T,W062,"Metal wastes, non-ferrous",Bulgaria,2020,,BGR
T,W062,"Metal wastes, non-ferrous",Bulgaria,2022,,BGR
T,W062,"Metal wastes, non-ferrous",Cyprus,2010,,CYP
T,W062,"Metal wastes, non-ferrous",Cyprus,2012,,CYP
T,W062,"Metal wastes, non-ferrous",Cyprus,2014,,CYP
T,W062,"Metal wastes, non-ferrous",Cyprus,2016,,CYP
T,W062,"Metal wastes, non-ferrous",Cyprus,2018,,CYP
T,W062,"Metal wastes, non-ferrous",Cyprus,2020,,CYP
T,W062,"Metal wastes, non-ferrous",Cyprus,2022,,CYP
T,W062,"Metal wastes, non-ferrous",Czechia,2010,,CZE
T,W062,"Metal wastes, non-ferrous",Czechia,2012,,CZE
T,W062,"Metal wastes, non-ferrous",Czechia,2014,,CZE
T,W062,"Metal wastes, non-ferrous",Czechia,2016,,CZE
T,W062,"Metal wastes, non-ferrous",Czechia,2018,,CZE
T,W062,"Metal wastes, non-ferrous",Czechia,2020,,CZE
T,W062,"Metal wastes, non-ferrous",Czechia,2022,,CZE
T,W062,"Metal wastes, non-ferrous",Germany,2010,,DEU
T,W062,"Metal wastes, non-ferrous",Germany,2012,,DEU
T,W062,"Metal wastes, non-ferrous",Germany,2014,,DEU
T,W062,"Metal wastes, non-ferrous",Germany,2016,,DEU
T,W062,"Metal wastes, non-ferrous",Germany,2018,,DEU
T,W062,"Metal wastes, non-ferrous",Germany,2020,,DEU
T,W062,"Metal wastes, non-ferrous",Germany,2022,,DEU
T,W062,"Metal wastes, non-ferrous",Denmark,2010,,DNK
T,W062,"Metal wastes, non-ferrous",Denmark,2012,,DNK
T,W062,"Metal wastes, non-ferrous",Denmark,2014,,DNK
T,W062,"Metal wastes, non-ferrous",Denmark,2016,,DNK
T,W062,"Metal wastes, non-ferrous",Denmark,2018,,DNK
T,W062,"Metal wastes, non-ferrous",Denmark,2020,,DNK
T,W062,"Metal wastes, non-ferrous",Denmark,2022,,DNK
T,W062,"Metal wastes, non-ferrous",Estonia,2010,,EST
T,W062,"Metal wastes, non-ferrous",Estonia,2012,,EST
T,W062,"Metal wastes, non-ferrous",Estonia,2014,,EST
T,W062,"Metal wastes, non-ferrous",Estonia,2016,,EST
T,W062,"Metal wastes, non-ferrous",Estonia,2018,,EST
T,W062,"Metal wastes, non-ferrous",Estonia,2020,,EST
T,W062,"Metal wastes, non-ferrous",Estonia,2022,,EST
T,W062,"Metal wastes, non-ferrous",Greece,2010,,GRC
T,W062,"Metal wastes, non-ferrous",Greece,2012,,GRC
T,W062,"Metal wastes, non-ferrous",Greece,2014,,GRC
T,W062,"Metal wastes, non-ferrous",Greece,2016,,GRC
T,W062,"Metal wastes, non-ferrous",Greece,2018,,GRC
T,W062,"Metal wastes, non-ferrous",Greece,2020,,GRC
T,W062,"Metal wastes, non-ferrous",Greece,2022,,GRC
T,W062,"Metal wastes, non-ferrous",Spain,2010,,ESP
T,W062,"Metal wastes, non-ferrous",Spain,2012,,ESP
T,W062,"Metal wastes, non-ferrous",Spain,2014,,ESP
T,W062,"Metal wastes, non-ferrous",Spain,2016,,ESP
T,W062,"Metal wastes, non-ferrous",Spain,2018,,ESP
T,W062,"Metal wastes, non-ferrous",Spain,2020,,ESP
T,W062,"Metal wastes, non-ferrous",Spain,2022,,ESP
T,W062,"Metal wastes, non-ferrous",European Union - 27 countries (from 2020),2010,,EU27_2020
T,W062,"Metal wastes, non-ferrous",European Union - 27 countries (from 2020),2012,,EU27_2020
T,W062,"Metal wastes, non-ferrous",European Union - 27 countries (from 2020),2014,,EU27_2020
T,W062,"Metal wastes, non-ferrous",European Union - 27 countries (from 2020),2016,,EU27_2020
T,W062,"Metal wastes, non-ferrous",European Union - 27 countries (from 2020),2018,,EU27_2020
T,W062,"Metal wastes, non-ferrous",European Union - 27 countries (from 2020),2020,,EU27_2020
T,W062,"Metal wastes, non-ferrous",European Union - 27 countries (from 2020),2022,,EU27_2020
T,W062,"Metal wastes, non-ferrous",European Union - 28 countries (2013-2020),2010,,
T,W062,"Metal wastes, non-ferrous",European Union - 28 countries (2013-2020),2012,,
T,W062,"Metal wastes, non-ferrous",European Union - 28 countries (2013-2020),2014,,
T,W062,"Metal wastes, non-ferrous",European Union - 28 countries (2013-2020),2016,,
T,W062,"Metal wastes, non-ferrous",European Union - 28 countries (2013-2020),2018,,
T,W062,"Metal wastes, non-ferrous",Finland,2010,,FIN
T,W062,"Metal wastes, non-ferrous",Finland,2012,,FIN
T,W062,"Metal wastes, non-ferrous",Finland,2014,,FIN
T,W062,"Metal wastes, non-ferrous",Finland,2016,,FIN
T,W062,"Metal wastes, non-ferrous",Finland,2018,,FIN
T,W062,"Metal wastes, non-ferrous",Finland,2020,,FIN
T,W062,"Metal wastes, non-ferrous",Finland,2022,,FIN
T,W062,"Metal wastes, non-ferrous",France,2010,,FRA
T,W062,"Metal wastes, non-ferrous",France,2012,,FRA
T,W062,"Metal wastes, non-ferrous",France,2014,,FRA
T,W062,"Metal wastes, non-ferrous",France,2016,,FRA
T,W062,"Metal wastes, non-ferrous",France,2018,,FRA
T,W062,"Metal wastes, non-ferrous",France,2020,,FRA
T,W062,"Metal wastes, non-ferrous",France,2022,,FRA
T,W062,"Metal wastes, non-ferrous",Croatia,2010,,HRV
T,W062,"Metal wastes, non-ferrous",Croatia,2012,,HRV
T,W062,"Metal wastes, non-ferrous",Croatia,2014,,HRV
T,W062,"Metal wastes, non-ferrous",Croatia,2016,,HRV
T,W062,"Metal wastes, non-ferrous",Croatia,2018,,HRV
T,W062,"Metal wastes, non-ferrous",Croatia,2020,,HRV
T,W062,"Metal wastes, non-ferrous",Croatia,2022,,HRV
T,W062,"Metal wastes, non-ferrous",Hungary,2010,,HUN
T,W062,"Metal wastes, non-ferrous",Hungary,2012,,HUN
T,W062,"Metal wastes, non-ferrous",Hungary,2014,,HUN
T,W062,"Metal wastes, non-ferrous",Hungary,2016,,HUN
T,W062,"Metal wastes, non-ferrous",Hungary,2018,,HUN
T,W062,"Metal wastes, non-ferrous",Hungary,2020,,HUN
T,W062,"Metal wastes, non-ferrous",Hungary,2022,,HUN
T,W062,"Metal wastes, non-ferrous",Ireland,2010,,IRL
T,W062,"Metal wastes, non-ferrous",Ireland,2012,,IRL
T,W062,"Metal wastes, non-ferrous",Ireland,2014,,IRL
T,W062,"Metal wastes, non-ferrous",Ireland,2016,,IRL
T,W062,"Metal wastes, non-ferrous",Ireland,2018,,IRL
T,W062,"Metal wastes, non-ferrous",Ireland,2020,,IRL
T,W062,"Metal wastes, non-ferrous",Ireland,2022,,IRL
T,W062,"Metal wastes, non-ferrous",Iceland,2010,,ISL
T,W062,"Metal wastes, non-ferrous",Iceland,2012,,ISL
T,W062,"Metal wastes, non-ferrous",Iceland,2014,,ISL
T,W062,"Metal wastes, non-ferrous",Iceland,2016,,ISL
T,W062,"Metal wastes, non-ferrous",Iceland,2018,,ISL
T,W062,"Metal wastes, non-ferrous",Iceland,2020,,ISL
T,W062,"Metal wastes, non-ferrous",Iceland,2022,,ISL
T,W062,"Metal wastes, non-ferrous",Italy,2010,,ITA
T,W062,"Metal wastes, non-ferrous",Italy,2012,,ITA
T,W062,"Metal wastes, non-ferrous",Italy,2014,,ITA
T,W062,"Metal wastes, non-ferrous",Italy,2016,,ITA
T,W062,"Metal wastes, non-ferrous",Italy,2018,,ITA
T,W062,"Metal wastes, non-ferrous",Italy,2020,,ITA
T,W062,"Metal wastes, non-ferrous",Italy,2022,,ITA
T,W062,"Metal wastes, non-ferrous",Liechtenstein,2010,,
T,W062,"Metal wastes, non-ferrous",Liechtenstein,2012,,
T,W062,"Metal wastes, non-ferrous",Liechtenstein,2014,,
T,W062,"Metal wastes, non-ferrous",Liechtenstein,2016,,
T,W062,"Metal wastes, non-ferrous",Liechtenstein,2018,,
T,W062,"Metal wastes, non-ferrous",Liechtenstein,2020,,
T,W062,"Metal wastes, non-ferrous",Liechtenstein,2022,,
T,W062,"Metal wastes, non-ferrous",Lithuania,2010,,LTU
T,W062,"Metal wastes, non-ferrous",Lithuania,2012,,LTU
T,W062,"Metal wastes, non-ferrous",Lithuania,2014,,LTU
T,W062,"Metal wastes, non-ferrous",Lithuania,2016,,LTU
T,W062,"Metal wastes, non-ferrous",Lithuania,2018,,LTU
T,W062,"Metal wastes, non-ferrous",Lithuania,2020,,LTU
T,W062,"Metal wastes, non-ferrous",Lithuania,2022,,LTU
T,W062,"Metal wastes, non-ferrous",Luxembourg,2010,,LUX
T,W062,"Metal wastes, non-ferrous",Luxembourg,2012,,LUX
T,W062,"Metal wastes, non-ferrous",Luxembourg,2014,,LUX
T,W062,"Metal wastes, non-ferrous",Luxembourg,2016,,LUX
T,W062,"Metal wastes, non-ferrous",Luxembourg,2018,,LUX
T,W062,"Metal wastes, non-ferrous",Luxembourg,2020,,LUX
T,W062,"Metal wastes, non-ferrous",Luxembourg,2022,,LUX
T,W062,"Metal wastes, non-ferrous",Latvia,2010,,LVA
T,W062,"Metal wastes, non-ferrous",Latvia,2012,,LVA
T,W062,"Metal wastes, non-ferrous",Latvia,2014,,LVA
T,W062,"Metal wastes, non-ferrous",Latvia,2016,,LVA
T,W062,"Metal wastes, non-ferrous",Latvia,2018,,LVA
T,W062,"Metal wastes, non-ferrous",Latvia,2020,,LVA
T,W062,"Metal wastes, non-ferrous",Latvia,2022,,LVA
T,W062,"Metal wastes, non-ferrous",Montenegro,2010,,
T,W062,"Metal wastes, non-ferrous",Montenegro,2012,,
T,W062,"Metal wastes, non-ferrous",Montenegro,2014,,
T,W062,"Metal wastes, non-ferrous",Montenegro,2016,,
T,W062,"Metal wastes, non-ferrous",Montenegro,2018,,
T,W062,"Metal wastes, non-ferrous",Montenegro,2020,,
T,W062,"Metal wastes, non-ferrous",Montenegro,2022,,
T,W062,"Metal wastes, non-ferrous",North Macedonia,2010,,
T,W062,"Metal wastes, non-ferrous",North Macedonia,2012,,
T,W062,"Metal wastes, non-ferrous",North Macedonia,2014,,
T,W062,"Metal wastes, non-ferrous",North Macedonia,2016,,
T,W062,"Metal wastes, non-ferrous",North Macedonia,2018,,
T,W062,"Metal wastes, non-ferrous",North Macedonia,2020,,
T,W062,"Metal wastes, non-ferrous",North Macedonia,2022,,
