unit,Geopolitical entity (reporting),TIME_PERIOD,category code,OBS_VALUE,Aggregated category name,NUTS_code
T,Cyprus,2012,W10,668302.0,mixed waste,CYP
T,Cyprus,2012,W11,0.0,common sludges,CYP
T,Cyprus,2012,W12-13,0.0,mineral waste,CYP
T,Cyprus,2014,W01-05,0.0,chemical and medical,CYP
T,Cyprus,2014,W06,0.0,metal,CYP
T,Cyprus,2014,W071,9924.0,glass,CYP
T,Cyprus,2014,W072,20470.0,paper,CYP
T,Cyprus,2014,W074,0.0,plastic,CYP
T,Cyprus,2014,W075,0.0,wood,CYP
T,Cyprus,2014,W077_08,20336.0,weee + batt + vehicles,CYP
T,Cyprus,2014,W09,29204.0,organic waste,CYP
T,Cyprus,2014,W10,565184.0,mixed waste,CYP
T,Cyprus,2014,W11,0.0,common sludges,CYP
T,Cyprus,2014,W12-13,0.0,mineral waste,CYP
T,Cyprus,2016,W01-05,0.0,chemical and medical,CYP
T,Cyprus,2016,W06,0.0,metal,CYP
T,Cyprus,2016,W071,11454.0,glass,CYP
T,Cyprus,2016,W072,20526.0,paper,CYP
T,Cyprus,2016,W074,0.0,plastic,CYP
T,Cyprus,2016,W075,0.0,wood,CYP
T,Cyprus,2016,W077_08,16582.0,weee + batt + vehicles,CYP
T,Cyprus,2016,W09,32064.0,organic waste,CYP
T,Cyprus,2016,W10,705112.0,mixed waste,CYP
T,Cyprus,2016,W11,0.0,common sludges,CYP
T,Cyprus,2016,W12-13,0.0,mineral waste,CYP
T,Cyprus,2018,W01-05,0.0,chemical and medical,CYP
T,Cyprus,2018,W06,0.0,metal,CYP
T,Cyprus,2018,W071,14014.0,glass,CYP
T,Cyprus,2018,W072,20152.0,paper,CYP
T,Cyprus,2018,W074,0.0,plastic,CYP
T,Cyprus,2018,W075,0.0,wood,CYP
T,Cyprus,2018,W077_08,14390.0,weee + batt + vehicles,CYP
T,Cyprus,2018,W09,32494.0,organic waste,CYP
T,Cyprus,2018,W10,687232.0,mixed waste,CYP
T,Cyprus,2018,W11,0.0,common sludges,CYP
T,Cyprus,2018,W12-13,0.0,mineral waste,CYP
T,Cyprus,2020,W01-05,0.0,chemical and medical,CYP
T,Cyprus,2020,W06,0.0,metal,CYP
T,Cyprus,2020,W071,11934.0,glass,CYP
T,Cyprus,2020,W072,18960.0,paper,CYP
T,Cyprus,2020,W074,342.0,plastic,CYP
T,Cyprus,2020,W075,64.0,wood,CYP
T,Cyprus,2020,W077_08,15306.0,weee + batt + vehicles,CYP
T,Cyprus,2020,W09,25800.0,organic waste,CYP
T,Cyprus,2020,W10,677862.0,mixed waste,CYP
T,Cyprus,2020,W11,0.0,common sludges,CYP
T,Cyprus,2020,W12-13,0.0,mineral waste,CYP
T,Cyprus,2022,W01-05,0.0,chemical and medical,CYP
T,Cyprus,2022,W06,0.0,metal,CYP
T,Cyprus,2022,W071,18142.0,glass,CYP
T,Cyprus,2022,W072,19526.0,paper,CYP
T,Cyprus,2022,W074,0.0,plastic,CYP
T,Cyprus,2022,W075,0.0,wood,CYP
T,Cyprus,2022,W077_08,14490.0,weee + batt + vehicles,CYP
T,Cyprus,2022,W09,33588.0,organic waste,CYP
T,Cyprus,2022,W10,672032.0,mixed waste,CYP
T,Cyprus,2022,W11,0.0,common sludges,CYP
T,Cyprus,2022,W12-13,0.0,mineral waste,CYP
T,Czechia,2004,W01-05,6914.0,chemical and medical,CZE
T,Czechia,2004,W071,100330.0,glass,CZE
T,Czechia,2004,W072,165966.0,paper,CZE
T,Czechia,2004,W074,74760.0,plastic,CZE
T,Czechia,2004,W075,17242.0,wood,CZE
T,Czechia,2004,W077_08,31988.0,weee + batt + vehicles,CZE
T,Czechia,2004,W09,0.0,organic waste,CZE
T,Czechia,2004,W10,4995586.0,mixed waste,CZE
T,Czechia,2004,W11,36012.0,common sludges,CZE
T,Czechia,2004,W12-13,0.0,mineral waste,CZE
T,Czechia,2006,W01-05,9270.0,chemical and medical,CZE
T,Czechia,2006,W071,153340.0,glass,CZE
T,Czechia,2006,W072,268544.0,paper,CZE
T,Czechia,2006,W074,107396.0,plastic,CZE
T,Czechia,2006,W075,68554.0,wood,CZE
T,Czechia,2006,W077_08,15422.0,weee + batt + vehicles,CZE
T,Czechia,2006,W09,0.0,organic waste,CZE
T,Czechia,2006,W10,5291916.0,mixed waste,CZE
T,Czechia,2006,W11,20418.0,common sludges,CZE
T,Czechia,2006,W12-13,2532.0,mineral waste,CZE
T,Czechia,2008,W01-05,6608.0,chemical and medical,CZE
T,Czechia,2008,W071,139396.0,glass,CZE
T,Czechia,2008,W072,269002.0,paper,CZE
T,Czechia,2008,W074,107294.0,plastic,CZE
T,Czechia,2008,W075,20432.0,wood,CZE
T,Czechia,2008,W077_08,4810.0,weee + batt + vehicles,CZE
T,Czechia,2008,W09,0.0,organic waste,CZE
T,Czechia,2008,W10,5331248.0,mixed waste,CZE
T,Czechia,2008,W11,2788.0,common sludges,CZE
T,Czechia,2008,W12-13,0.0,mineral waste,CZE
T,Czechia,2010,W01-05,7608.0,chemical and medical,CZE
T,Czechia,2010,W06,165344.0,metal,CZE
T,Czechia,2010,W071,156578.0,glass,CZE
T,Czechia,2010,W072,317252.0,paper,CZE
T,Czechia,2010,W074,127000.0,plastic,CZE
T,Czechia,2010,W075,55846.0,wood,CZE
T,Czechia,2010,W077_08,3182.0,weee + batt + vehicles,CZE
T,Czechia,2010,W09,344394.0,organic waste,CZE
T,Czechia,2010,W10,5409622.0,mixed waste,CZE
T,Czechia,2010,W11,2416.0,common sludges,CZE
T,Czechia,2010,W12-13,17152.0,mineral waste,CZE
T,Czechia,2012,W01-05,11018.0,chemical and medical,CZE
T,Czechia,2012,W06,111046.0,metal,CZE
T,Czechia,2012,W071,217468.0,glass,CZE
T,Czechia,2012,W072,328578.0,paper,CZE
T,Czechia,2012,W074,191578.0,plastic,CZE
T,Czechia,2012,W075,59826.0,wood,CZE
T,Czechia,2012,W077_08,3424.0,weee + batt + vehicles,CZE
T,Czechia,2012,W09,427234.0,organic waste,CZE
T,Czechia,2012,W10,5064290.0,mixed waste,CZE
T,Czechia,2012,W11,4330.0,common sludges,CZE
T,Czechia,2012,W12-13,7596.0,mineral waste,CZE
T,Czechia,2014,W01-05,12888.0,chemical and medical,CZE
T,Czechia,2014,W06,117664.0,metal,CZE
T,Czechia,2014,W071,219452.0,glass,CZE
T,Czechia,2014,W072,325250.0,paper,CZE
T,Czechia,2014,W074,206368.0,plastic,CZE
T,Czechia,2014,W075,67296.0,wood,CZE
T,Czechia,2014,W077_08,2018.0,weee + batt + vehicles,CZE
T,Czechia,2014,W09,635408.0,organic waste,CZE
T,Czechia,2014,W10,4872164.0,mixed waste,CZE
T,Czechia,2014,W11,2638.0,common sludges,CZE
T,Czechia,2014,W12-13,21612.0,mineral waste,CZE
T,Czechia,2016,W01-05,13264.0,chemical and medical,CZE
T,Czechia,2016,W06,66458.0,metal,CZE
T,Czechia,2016,W071,245540.0,glass,CZE
T,Czechia,2016,W072,354684.0,paper,CZE
T,Czechia,2016,W074,242486.0,plastic,CZE
T,Czechia,2016,W075,110102.0,wood,CZE
T,Czechia,2016,W077_08,814.0,weee + batt + vehicles,CZE
T,Czechia,2016,W09,994896.0,organic waste,CZE
T,Czechia,2016,W10,5060228.0,mixed waste,CZE
T,Czechia,2016,W11,5372.0,common sludges,CZE
T,Czechia,2016,W12-13,21536.0,mineral waste,CZE
T,Czechia,2018,W01-05,18354.0,chemical and medical,CZE
T,Czechia,2018,W06,1601058.0,metal,CZE
T,Czechia,2018,W071,281980.0,glass,CZE
T,Czechia,2018,W072,711410.0,paper,CZE
T,Czechia,2018,W074,309624.0,plastic,CZE
T,Czechia,2018,W075,140876.0,wood,CZE
T,Czechia,2018,W077_08,24378.0,weee + batt + vehicles,CZE
T,Czechia,2018,W09,1272864.0,organic waste,CZE
T,Czechia,2018,W10,5195912.0,mixed waste,CZE
T,Czechia,2018,W11,10366.0,common sludges,CZE
T,Czechia,2018,W12-13,1915083.0,mineral waste,CZE
T,Czechia,2020,W01-05,27944.0,chemical and medical,CZE
T,Czechia,2020,W06,1448108.0,metal,CZE
T,Czechia,2020,W071,340760.0,glass,CZE
T,Czechia,2020,W072,615990.0,paper,CZE
T,Czechia,2020,W074,359772.0,plastic,CZE
T,Czechia,2020,W075,134998.0,wood,CZE
T,Czechia,2020,W077_08,179049.0,weee + batt + vehicles,CZE
T,Czechia,2020,W09,1454186.0,organic waste,CZE
T,Czechia,2020,W10,5480814.0,mixed waste,CZE
T,Czechia,2020,W11,10966.0,common sludges,CZE
T,Czechia,2020,W12-13,1850170.0,mineral waste,CZE
T,Czechia,2022,W01-05,15446.0,chemical and medical,CZE
T,Czechia,2022,W06,118146.0,metal,CZE
T,Czechia,2022,W071,317574.0,glass,CZE
T,Czechia,2022,W072,443226.0,paper,CZE
T,Czechia,2022,W074,365860.0,plastic,CZE
T,Czechia,2022,W075,141141.0,wood,CZE
T,Czechia,2022,W077_08,546.0,weee + batt + vehicles,CZE
T,Czechia,2022,W09,1451016.0,organic waste,CZE
T,Czechia,2022,W10,4921766.0,mixed waste,CZE
T,Czechia,2022,W11,0.0,common sludges,CZE
T,Czechia,2022,W12-13,726426.0,mineral waste,CZE
T,Germany,2004,W01-05,77570.0,chemical and medical,DEU
T,Germany,2004,W071,4576816.0,glass,DEU
T,Germany,2004,W072,11471870.0,paper,DEU
T,Germany,2004,W074,347154.0,plastic,DEU
T,Germany,2004,W075,1163730.0,wood,DEU
T,Germany,2004,W077_08,622836.0,weee + batt + vehicles,DEU
T,Germany,2004,W09,0.0,organic waste,DEU
T,Germany,2004,W10,48120020.0,mixed waste,DEU
T,Germany,2004,W11,0.0,common sludges,DEU
T,Germany,2004,W12-13,0.0,mineral waste,DEU
T,Germany,2006,W01-05,36338.0,chemical and medical,DEU
T,Germany,2006,W071,1940240.0,glass,DEU
T,Germany,2006,W072,11103254.0,paper,DEU
T,Germany,2006,W074,596752.0,plastic,DEU
T,Germany,2006,W075,1322608.0,wood,DEU
T,Germany,2006,W077_08,573276.0,weee + batt + vehicles,DEU
T,Germany,2006,W09,0.0,organic waste,DEU
T,Germany,2006,W10,37756446.0,mixed waste,DEU
T,Germany,2006,W11,0.0,common sludges,DEU
T,Germany,2006,W12-13,0.0,mineral waste,DEU
T,Germany,2008,W01-05,42600.0,chemical and medical,DEU
T,Germany,2008,W071,2756756.0,glass,DEU
T,Germany,2008,W072,12261160.0,paper,DEU
T,Germany,2008,W074,259508.0,plastic,DEU
T,Germany,2008,W075,1441064.0,wood,DEU
T,Germany,2008,W077_08,803458.0,weee + batt + vehicles,DEU
T,Germany,2008,W09,0.0,organic waste,DEU
T,Germany,2008,W10,37050274.0,mixed waste,DEU
T,Germany,2008,W11,0.0,common sludges,DEU
T,Germany,2008,W12-13,0.0,mineral waste,DEU
T,Germany,2010,W01-05,54588.0,chemical and medical,DEU
T,Germany,2010,W06,544278.0,metal,DEU
T,Germany,2010,W071,3821692.0,glass,DEU
T,Germany,2010,W072,11291486.0,paper,DEU
T,Germany,2010,W074,91790.0,plastic,DEU
T,Germany,2010,W075,1341034.0,wood,DEU
T,Germany,2010,W077_08,1049678.0,weee + batt + vehicles,DEU
T,Germany,2010,W09,16989262.0,organic waste,DEU
T,Germany,2010,W10,37277948.0,mixed waste,DEU
T,Germany,2010,W11,0.0,common sludges,DEU
T,Germany,2010,W12-13,0.0,mineral waste,DEU
T,Germany,2012,W01-05,52662.0,chemical and medical,DEU
T,Germany,2012,W06,506612.0,metal,DEU
T,Germany,2012,W071,3817574.0,glass,DEU
T,Germany,2012,W072,11270240.0,paper,DEU
T,Germany,2012,W074,252190.0,plastic,DEU
T,Germany,2012,W075,1249806.0,wood,DEU
T,Germany,2012,W077_08,1089098.0,weee + batt + vehicles,DEU
T,Germany,2012,W09,18160774.0,organic waste,DEU
T,Germany,2012,W10,36344754.0,mixed waste,DEU
T,Germany,2012,W11,0.0,common sludges,DEU
T,Germany,2012,W12-13,0.0,mineral waste,DEU
T,Germany,2014,W01-05,64038.0,chemical and medical,DEU
T,Germany,2014,W06,522744.0,metal,DEU
T,Germany,2014,W071,3755710.0,glass,DEU
T,Germany,2014,W072,10811506.0,paper,DEU
T,Germany,2014,W074,203388.0,plastic,DEU
T,Germany,2014,W075,1470922.0,wood,DEU
T,Germany,2014,W077_08,1032870.0,weee + batt + vehicles,DEU
T,Germany,2014,W09,19308662.0,organic waste,DEU
T,Germany,2014,W10,36376968.0,mixed waste,DEU
T,Germany,2014,W11,0.0,common sludges,DEU
T,Germany,2014,W12-13,0.0,mineral waste,DEU
T,Germany,2016,W01-05,65352.0,chemical and medical,DEU
T,Germany,2016,W06,591020.0,metal,DEU
T,Germany,2016,W071,3758330.0,glass,DEU
T,Germany,2016,W072,10823046.0,paper,DEU
T,Germany,2016,W074,247578.0,plastic,DEU
T,Germany,2016,W075,1331444.0,wood,DEU
T,Germany,2016,W077_08,1103944.0,weee + batt + vehicles,DEU
T,Germany,2016,W09,19962110.0,organic waste,DEU
T,Germany,2016,W10,36653634.0,mixed waste,DEU
T,Germany,2016,W11,0.0,common sludges,DEU
T,Germany,2016,W12-13,0.0,mineral waste,DEU
T,Germany,2018,W01-05,69944.0,chemical and medical,DEU
T,Germany,2018,W06,636872.0,metal,DEU
T,Germany,2018,W071,3753372.0,glass,DEU
T,Germany,2018,W072,10760284.0,paper,DEU
T,Germany,2018,W074,222438.0,plastic,DEU
T,Germany,2018,W075,1393768.0,wood,DEU
T,Germany,2018,W077_08,1253816.0,weee + batt + vehicles,DEU
T,Germany,2018,W09,19506692.0,organic waste,DEU
T,Germany,2018,W10,36738706.0,mixed waste,DEU
T,Germany,2018,W11,0.0,common sludges,DEU
T,Germany,2018,W12-13,0.0,mineral waste,DEU
T,Germany,2020,W01-05,74100.0,chemical and medical,DEU
T,Germany,2020,W06,709366.0,metal,DEU
T,Germany,2020,W071,4068332.0,glass,DEU
T,Germany,2020,W072,9416104.0,paper,DEU
T,Germany,2020,W074,212990.0,plastic,DEU
T,Germany,2020,W075,1440288.0,wood,DEU
T,Germany,2020,W077_08,1465159.0,weee + batt + vehicles,DEU
T,Germany,2020,W09,21000996.0,organic waste,DEU
T,Germany,2020,W10,38313118.0,mixed waste,DEU
T,Germany,2020,W11,0.0,common sludges,DEU
T,Germany,2020,W12-13,0.0,mineral waste,DEU
T,Germany,2022,W01-05,66756.0,chemical and medical,DEU
T,Germany,2022,W06,734130.0,metal,DEU
T,Germany,2022,W071,3941872.0,glass,DEU
T,Germany,2022,W072,9406140.0,paper,DEU
T,Germany,2022,W074,260334.0,plastic,DEU
T,Germany,2022,W075,1236742.0,wood,DEU
T,Germany,2022,W077_08,1285666.0,weee + batt + vehicles,DEU
T,Germany,2022,W09,19394920.0,organic waste,DEU
T,Germany,2022,W10,36032152.0,mixed waste,DEU
T,Germany,2022,W11,0.0,common sludges,DEU
T,Germany,2022,W12-13,0.0,mineral waste,DEU
T,Denmark,2004,W01-05,222.0,chemical and medical,DNK
T,Denmark,2004,W071,101064.0,glass,DNK
T,Denmark,2004,W072,249114.0,paper,DNK
T,Denmark,2004,W074,5618.0,plastic,DNK
T,Denmark,2004,W075,419948.0,wood,DNK
T,Denmark,2004,W077_08,4518.0,weee + batt + vehicles,DNK
T,Denmark,2004,W09,0.0,organic waste,DNK
T,Denmark,2004,W10,2963118.0,mixed waste,DNK
T,Denmark,2004,W11,912.0,common sludges,DNK
T,Denmark,2004,W12-13,12.0,mineral waste,DNK
T,Denmark,2006,W01-05,34.0,chemical and medical,DNK
T,Denmark,2006,W071,85390.0,glass,DNK
T,Denmark,2006,W072,184044.0,paper,DNK
T,Denmark,2006,W074,4304.0,plastic,DNK
T,Denmark,2006,W075,530140.0,wood,DNK
T,Denmark,2006,W077_08,4120.0,weee + batt + vehicles,DNK
T,Denmark,2006,W09,0.0,organic waste,DNK
T,Denmark,2006,W10,3089338.0,mixed waste,DNK
T,Denmark,2006,W11,692.0,common sludges,DNK
T,Denmark,2006,W12-13,122.0,mineral waste,DNK
T,Denmark,2008,W01-05,480.0,chemical and medical,DNK
T,Denmark,2008,W071,77871.0,glass,DNK
T,Denmark,2008,W072,194306.0,paper,DNK
T,Denmark,2008,W074,5046.0,plastic,DNK
T,Denmark,2008,W075,473314.0,wood,DNK
T,Denmark,2008,W077_08,63689.0,weee + batt + vehicles,DNK
T,Denmark,2008,W09,0.0,organic waste,DNK
T,Denmark,2008,W10,3113982.0,mixed waste,DNK
T,Denmark,2008,W11,1788.0,common sludges,DNK
T,Denmark,2008,W12-13,0.0,mineral waste,DNK
T,Denmark,2010,W01-05,55724.0,chemical and medical,DNK
T,Denmark,2010,W06,311060.0,metal,DNK
T,Denmark,2010,W071,305810.0,glass,DNK
T,Denmark,2010,W072,465792.0,paper,DNK
T,Denmark,2010,W074,50148.0,plastic,DNK
T,Denmark,2010,W075,173456.0,wood,DNK
T,Denmark,2010,W077_08,124036.0,weee + batt + vehicles,DNK
T,Denmark,2010,W09,994848.0,organic waste,DNK
T,Denmark,2010,W10,4086050.0,mixed waste,DNK
T,Denmark,2010,W11,30902.0,common sludges,DNK
T,Denmark,2010,W12-13,475848.0,mineral waste,DNK
T,Denmark,2012,W01-05,51516.0,chemical and medical,DNK
T,Denmark,2012,W06,193910.0,metal,DNK
T,Denmark,2012,W071,231576.0,glass,DNK
T,Denmark,2012,W072,482864.0,paper,DNK
T,Denmark,2012,W074,50776.0,plastic,DNK
T,Denmark,2012,W075,217148.0,wood,DNK
T,Denmark,2012,W077_08,120310.0,weee + batt + vehicles,DNK
T,Denmark,2012,W09,1211882.0,organic waste,DNK
T,Denmark,2012,W10,4040212.0,mixed waste,DNK
T,Denmark,2012,W11,426.0,common sludges,DNK
T,Denmark,2012,W12-13,32728.0,mineral waste,DNK
T,Denmark,2014,W01-05,27676.0,chemical and medical,DNK
T,Denmark,2014,W06,217980.0,metal,DNK
T,Denmark,2014,W071,231290.0,glass,DNK
T,Denmark,2014,W072,492200.0,paper,DNK
T,Denmark,2014,W074,60116.0,plastic,DNK
T,Denmark,2014,W075,731762.0,wood,DNK
T,Denmark,2014,W077_08,163988.0,weee + batt + vehicles,DNK
T,Denmark,2014,W09,1304816.0,organic waste,DNK
T,Denmark,2014,W10,3883468.0,mixed waste,DNK
T,Denmark,2014,W11,494.0,common sludges,DNK
T,Denmark,2014,W12-13,24478.0,mineral waste,DNK
T,Denmark,2016,W01-05,30984.0,chemical and medical,DNK
T,Denmark,2016,W06,290678.0,metal,DNK
T,Denmark,2016,W071,255476.0,glass,DNK
T,Denmark,2016,W072,535276.0,paper,DNK
T,Denmark,2016,W074,77834.0,plastic,DNK
T,Denmark,2016,W075,400752.0,wood,DNK
T,Denmark,2016,W077_08,176538.0,weee + batt + vehicles,DNK
T,Denmark,2016,W09,1368052.0,organic waste,DNK
T,Denmark,2016,W10,3782402.0,mixed waste,DNK
T,Denmark,2016,W11,408.0,common sludges,DNK
T,Denmark,2016,W12-13,4614.0,mineral waste,DNK
T,Denmark,2018,W01-05,28797.0,chemical and medical,DNK
T,Denmark,2018,W06,288506.0,metal,DNK
T,Denmark,2018,W071,273512.0,glass,DNK
T,Denmark,2018,W072,506994.0,paper,DNK
T,Denmark,2018,W074,99056.0,plastic,DNK
T,Denmark,2018,W075,536369.0,wood,DNK
T,Denmark,2018,W077_08,156080.0,weee + batt + vehicles,DNK
T,Denmark,2018,W09,1550174.0,organic waste,DNK
T,Denmark,2018,W10,3552268.0,mixed waste,DNK
T,Denmark,2018,W11,272.0,common sludges,DNK
T,Denmark,2018,W12-13,3223.0,mineral waste,DNK
T,Denmark,2020,W01-05,33042.0,chemical and medical,DNK
T,Denmark,2020,W06,297514.0,metal,DNK
T,Denmark,2020,W071,296604.0,glass,DNK
T,Denmark,2020,W072,468116.0,paper,DNK
T,Denmark,2020,W074,162820.0,plastic,DNK
T,Denmark,2020,W075,631786.0,wood,DNK
T,Denmark,2020,W077_08,189810.0,weee + batt + vehicles,DNK
T,Denmark,2020,W09,1901402.0,organic waste,DNK
T,Denmark,2020,W10,3220643.0,mixed waste,DNK
T,Denmark,2020,W11,298.0,common sludges,DNK
T,Denmark,2020,W12-13,1485.0,mineral waste,DNK
T,Denmark,2022,W01-05,37708.0,chemical and medical,DNK
T,Denmark,2022,W06,221120.0,metal,DNK
T,Denmark,2022,W071,277726.0,glass,DNK
T,Denmark,2022,W072,421052.0,paper,DNK
T,Denmark,2022,W074,174380.0,plastic,DNK
T,Denmark,2022,W075,477120.0,wood,DNK
T,Denmark,2022,W077_08,120780.0,weee + batt + vehicles,DNK
T,Denmark,2022,W09,1880306.0,organic waste,DNK
T,Denmark,2022,W10,2874975.0,mixed waste,DNK
T,Denmark,2022,W11,1350.0,common sludges,DNK
T,Denmark,2022,W12-13,776.0,mineral waste,DNK
T,Estonia,2004,W01-05,1046.0,chemical and medical,EST
T,Estonia,2004,W071,8978.0,glass,EST
T,Estonia,2004,W072,12000.0,paper,EST
T,Estonia,2004,W074,2910.0,plastic,EST
T,Estonia,2004,W075,7528.0,wood,EST
T,Estonia,2004,W077_08,14446.0,weee + batt + vehicles,EST
T,Estonia,2004,W09,0.0,organic waste,EST
T,Estonia,2004,W10,352518.0,mixed waste,EST
T,Estonia,2004,W11,2898.0,common sludges,EST
T,Estonia,2004,W12-13,4836.0,mineral waste,EST
T,Estonia,2006,W01-05,1040.0,chemical and medical,EST
T,Estonia,2006,W071,7406.0,glass,EST
T,Estonia,2006,W072,15014.0,paper,EST
T,Estonia,2006,W074,888.0,plastic,EST
T,Estonia,2006,W075,7138.0,wood,EST
T,Estonia,2006,W077_08,22654.0,weee + batt + vehicles,EST
T,Estonia,2006,W09,0.0,organic waste,EST
T,Estonia,2006,W10,329578.0,mixed waste,EST
T,Estonia,2006,W11,3812.0,common sludges,EST
T,Estonia,2006,W12-13,288.0,mineral waste,EST
T,Estonia,2008,W01-05,1492.0,chemical and medical,EST
T,Estonia,2008,W071,26698.0,glass,EST
T,Estonia,2008,W072,20974.0,paper,EST
T,Estonia,2008,W074,4250.0,plastic,EST
T,Estonia,2008,W075,7838.0,wood,EST
T,Estonia,2008,W077_08,32563.0,weee + batt + vehicles,EST
T,Estonia,2008,W09,0.0,organic waste,EST
T,Estonia,2008,W10,352302.0,mixed waste,EST
T,Estonia,2008,W11,3064.0,common sludges,EST
T,Estonia,2008,W12-13,232.0,mineral waste,EST
T,Estonia,2010,W01-05,754.0,chemical and medical,EST
T,Estonia,2010,W06,335404.0,metal,EST
T,Estonia,2010,W071,40626.0,glass,EST
T,Estonia,2010,W072,20316.0,paper,EST
T,Estonia,2010,W074,5086.0,plastic,EST
T,Estonia,2010,W075,3910.0,wood,EST
T,Estonia,2010,W077_08,28976.0,weee + batt + vehicles,EST
T,Estonia,2010,W09,16232.0,organic waste,EST
T,Estonia,2010,W10,357522.0,mixed waste,EST
T,Estonia,2010,W11,1534.0,common sludges,EST
T,Estonia,2010,W12-13,44776.0,mineral waste,EST
T,Estonia,2012,W01-05,862.0,chemical and medical,EST
T,Estonia,2012,W06,347028.0,metal,EST
T,Estonia,2012,W071,24194.0,glass,EST
T,Estonia,2012,W072,19476.0,paper,EST
T,Estonia,2012,W074,3348.0,plastic,EST
T,Estonia,2012,W075,10718.0,wood,EST
T,Estonia,2012,W077_08,34645.0,weee + batt + vehicles,EST
T,Estonia,2012,W09,31452.0,organic waste,EST
T,Estonia,2012,W10,353330.0,mixed waste,EST
T,Estonia,2012,W11,142.0,common sludges,EST
T,Estonia,2012,W12-13,41799.0,mineral waste,EST
T,Estonia,2014,W01-05,1873.0,chemical and medical,EST
T,Estonia,2014,W06,324522.0,metal,EST
T,Estonia,2014,W071,14380.0,glass,EST
T,Estonia,2014,W072,33490.0,paper,EST
T,Estonia,2014,W074,6900.0,plastic,EST
T,Estonia,2014,W075,15056.0,wood,EST
T,Estonia,2014,W077_08,35069.0,weee + batt + vehicles,EST
T,Estonia,2014,W09,19364.0,organic waste,EST
T,Estonia,2014,W10,446164.0,mixed waste,EST
T,Estonia,2014,W11,762.0,common sludges,EST
T,Estonia,2014,W12-13,58200.0,mineral waste,EST
T,Estonia,2016,W01-05,1478.0,chemical and medical,EST
T,Estonia,2016,W06,212200.0,metal,EST
T,Estonia,2016,W071,15904.0,glass,EST
T,Estonia,2016,W072,33366.0,paper,EST
T,Estonia,2016,W074,5412.0,plastic,EST
T,Estonia,2016,W075,23718.0,wood,EST
T,Estonia,2016,W077_08,32708.0,weee + batt + vehicles,EST
T,Estonia,2016,W09,22974.0,organic waste,EST
T,Estonia,2016,W10,438336.0,mixed waste,EST
T,Estonia,2016,W11,430.0,common sludges,EST
T,Estonia,2016,W12-13,62656.0,mineral waste,EST
T,Estonia,2018,W01-05,1838.0,chemical and medical,EST
T,Estonia,2018,W06,266946.0,metal,EST
T,Estonia,2018,W071,26330.0,glass,EST
T,Estonia,2018,W072,45726.0,paper,EST
T,Estonia,2018,W074,10340.0,plastic,EST
T,Estonia,2018,W075,38664.0,wood,EST
T,Estonia,2018,W077_08,119276.0,weee + batt + vehicles,EST
T,Estonia,2018,W09,41892.0,organic waste,EST
T,Estonia,2018,W10,449903.0,mixed waste,EST
T,Estonia,2018,W11,1292.0,common sludges,EST
T,Estonia,2018,W12-13,89327.0,mineral waste,EST
T,Estonia,2020,W01-05,2561.0,chemical and medical,EST
T,Estonia,2020,W06,260732.0,metal,EST
T,Estonia,2020,W071,26410.0,glass,EST
T,Estonia,2020,W072,43948.0,paper,EST
T,Estonia,2020,W074,9436.0,plastic,EST
T,Estonia,2020,W075,28878.0,wood,EST
T,Estonia,2020,W077_08,48868.0,weee + batt + vehicles,EST
T,Estonia,2020,W09,34646.0,organic waste,EST
T,Estonia,2020,W10,470341.0,mixed waste,EST
T,Estonia,2020,W11,322.0,common sludges,EST
T,Estonia,2020,W12-13,154947.0,mineral waste,EST
T,Estonia,2022,W01-05,3278.0,chemical and medical,EST
T,Estonia,2022,W06,250378.0,metal,EST
T,Estonia,2022,W071,28830.0,glass,EST
T,Estonia,2022,W072,30804.0,paper,EST
T,Estonia,2022,W074,12158.0,plastic,EST
T,Estonia,2022,W075,42046.0,wood,EST
T,Estonia,2022,W077_08,49498.0,weee + batt + vehicles,EST
T,Estonia,2022,W09,47130.0,organic waste,EST
T,Estonia,2022,W10,300830.0,mixed waste,EST
T,Estonia,2022,W11,422.0,common sludges,EST
T,Estonia,2022,W12-13,124068.0,mineral waste,EST
T,Greece,2004,W01-05,0.0,chemical and medical,GRC
T,Greece,2004,W071,0.0,glass,GRC
T,Greece,2004,W072,0.0,paper,GRC
T,Greece,2004,W074,0.0,plastic,GRC
T,Greece,2004,W075,0.0,wood,GRC
T,Greece,2004,W077_08,0.0,weee + batt + vehicles,GRC
T,Greece,2004,W09,0.0,organic waste,GRC
T,Greece,2004,W10,8425924.0,mixed waste,GRC
T,Greece,2004,W11,0.0,common sludges,GRC
T,Greece,2004,W12-13,0.0,mineral waste,GRC
T,Greece,2006,W01-05,0.0,chemical and medical,GRC
T,Greece,2006,W071,12112.0,glass,GRC
T,Greece,2006,W072,28270.0,paper,GRC
T,Greece,2006,W074,23672.0,plastic,GRC
T,Greece,2006,W075,5426.0,wood,GRC
T,Greece,2006,W077_08,0.0,weee + batt + vehicles,GRC
T,Greece,2006,W09,0.0,organic waste,GRC
T,Greece,2006,W10,8176248.0,mixed waste,GRC
T,Greece,2006,W11,0.0,common sludges,GRC
T,Greece,2006,W12-13,0.0,mineral waste,GRC
T,Greece,2008,W01-05,0.0,chemical and medical,GRC
T,Greece,2008,W071,0.0,glass,GRC
T,Greece,2008,W072,0.0,paper,GRC
T,Greece,2008,W074,0.0,plastic,GRC
